 -0.0019           0.0001          1.0004         -0.0540         -0.1841         -0.0785          0.5957          0.0679          0.8003          0.0028
  0.0008           0.0011          1.0004         -0.1149         -0.0621         -0.0480          0.5916          0.0584          0.8041          0.0028
  0.0001           0.0018          0.9999          0.0070         -0.0316          0.0434          0.5828          0.0575          0.8106          0.0028
 -0.0004           0.0018          0.9987         -0.0540          0.0598          0.0434          0.5872          0.0580          0.8074          0.0028
  0.0013          -0.0011          1.0006          0.0680         -0.0012          0.0434          0.5872          0.0580          0.8074          0.0028
 -0.0016          -0.0008          0.9982         -0.0540          0.1208          0.0130          0.5916          0.0584          0.8041          0.0028
  0.0020           0.0016          1.0002          0.0680         -0.0621          0.1654          0.5872          0.0580          0.8074          0.0028
 -0.0004           0.0011          1.0021          0.0680          0.1208          0.1044          0.5858          0.0587          0.8083          0.0028
 -0.0014           0.0004          1.0016          0.0375          0.0598         -0.0480          0.5872          0.0580          0.8074          0.0028
 -0.0024          -0.0011          0.9997          0.1290         -0.1231          0.0434          0.5916          0.0584          0.8041          0.0028
  0.0003           0.0001          0.9987         -0.1759         -0.0012          0.1349          0.5872          0.0580          0.8074          0.0028
 -0.0004           0.0011          1.0016          0.0070         -0.0316         -0.0480          0.5828          0.0575          0.8106          0.0028
  0.0013          -0.0008          1.0011         -0.1454         -0.0316         -0.0480          0.5916          0.0584          0.8041          0.0028
 -0.0007           0.0016          1.0011         -0.0235         -0.0316         -0.0480          0.5916          0.0584          0.8041          0.0028
  0.0003           0.0006          1.0004         -0.0540         -0.0316         -0.0785          0.5919          0.0495          0.8045          0.0028
 -0.0007           0.0016          1.0019         -0.0540          0.0293         -0.0175          0.5919          0.0495          0.8045          0.0028
  0.0035           0.0011          0.9992         -0.0540          0.0293         -0.0175          0.5869          0.0669          0.8069          0.0028
  0.0006           0.0031          1.0002          0.0070         -0.1231         -0.0480          0.5919          0.0495          0.8045          0.0028
  0.0006           0.0006          0.9994         -0.1149         -0.0012         -0.1700          0.5869          0.0669          0.8069          0.0028
  0.0001          -0.0006          1.0019         -0.0845          0.0293         -0.1700          0.5872          0.0580          0.8074          0.0028
 -0.0004           0.0006          1.0009          0.0070         -0.1231         -0.0480          0.5872          0.0580          0.8074          0.0028
 -0.0002          -0.0011          0.9977          0.1290          0.0598          0.1959          0.5828          0.0575          0.8106          0.0028
  0.0020          -0.0018          0.9984          0.0985         -0.0012          0.1349          0.5872          0.0580          0.8074          0.0028
  0.0008           0.0011          1.0006         -0.0235         -0.0012         -0.0175          0.5828          0.0575          0.8106          0.0028
  0.0015           0.0023          1.0019         -0.0235          0.1208         -0.0785          0.5875          0.0491          0.8078          0.0028
